id,category,annotation,ally_type
1334917899740385280,racial_gaslighting,A,G
1334917145210343426,racial_gaslighting,A,T
1334916556103561216,racial_gaslighting,A,G
1334915625542565888,racial_gaslighting,A,G
1334914640778706945,racial_gaslighting,A,G
1334912033972744194,racial_gaslighting,A,G
1334899983493910531,racial_gaslighting,A,G
1334894033362153473,racial_gaslighting,A,G
1334891559368622082,racial_gaslighting,A,G
1334887373465931778,racial_gaslighting,A,G
1334883039042670592,racial_gaslighting,A,G
1334878196483887105,racial_gaslighting,A,G
1334872082509942794,racial_gaslighting,A,G
1334868508249903105,racial_gaslighting,A,G
1334866331028627457,racial_gaslighting,A,G
1334866050182213633,racial_gaslighting,A,G
1334855061676154880,racial_gaslighting,A,G
1334851888735531008,racial_gaslighting,A,G
1334845588102406145,racial_gaslighting,A,G
1334844347301453824,racial_gaslighting,A,G
1334843944857952264,racial_gaslighting,A,G
1334838001105506305,racial_gaslighting,A,E
1334833435752488960,racial_gaslighting,A,G
1334827739002654720,racial_gaslighting,A,G
1334815114269253632,racial_gaslighting,A,G
1334809101289861121,racial_gaslighting,A,G
1334793591483330563,racial_gaslighting,A,G
1334793229905002498,racial_gaslighting,A,G
1334792610230243328,racial_gaslighting,A,G
1334786498210787328,racial_gaslighting,A,G
1334782675505172481,racial_gaslighting,A,G
1334779288487424000,racial_gaslighting,A,G
1334777002109198338,racial_gaslighting,A,G
1334770046111985665,racial_gaslighting,A,G
1334763662641405952,racial_gaslighting,A,G
1334742420240666625,racial_gaslighting,A,G
1334742143785598976,racial_gaslighting,A,G
1334742029083889664,racial_gaslighting,A,G
1334733148077379585,racial_gaslighting,A,G
1334721273793032194,racial_gaslighting,A,G
1334720643791810560,racial_gaslighting,A,G
1334720149992087553,racial_gaslighting,A,G
1334720113514328064,racial_gaslighting,A,T
1334718220780130304,racial_gaslighting,A,G
1334712215543427072,racial_gaslighting,A,G
1334699344260452352,racial_gaslighting,A,G
1334697595017584641,racial_gaslighting,A,G
1334692758808797186,racial_gaslighting,A,G
1334692036671197187,racial_gaslighting,A,G
1334690560737603587,racial_gaslighting,A,G
1334686882798690305,racial_gaslighting,A,G
1334686879967551488,racial_gaslighting,A,G
1334685786608967686,racial_gaslighting,A,G
1334685115621007360,racial_gaslighting,A,G
1334682038230601731,racial_gaslighting,A,G
1334677486903422977,racial_gaslighting,A,G
1334673946109595650,racial_gaslighting,A,G
1334672632143339524,racial_gaslighting,A,G
1334661380415369216,racial_gaslighting,A,G
1334655613457068032,racial_gaslighting,A,E
1334651260318801920,racial_gaslighting,A,G
1334647421641449474,racial_gaslighting,A,G
1334642560279699459,racial_gaslighting,A,G
1334633155047923717,racial_gaslighting,A,G
1334608358213517312,racial_gaslighting,A,G
1334606848180142085,racial_gaslighting,A,G
1334605694817824768,racial_gaslighting,A,G
1334603390219923463,racial_gaslighting,A,G
1334596484331933696,racial_gaslighting,A,G
1334584153354817537,racial_gaslighting,A,G
1334568264320552975,racial_gaslighting,A,G
1334557525228748801,racial_gaslighting,A,G
1334551160414330881,racial_gaslighting,A,G
1334549324806688774,racial_gaslighting,A,G
1334526991719084032,racial_gaslighting,A,G
1334523405383704584,racial_gaslighting,A,G
1334419748352888832,racial_gaslighting,A,G
1334377330974703617,racial_gaslighting,A,G
1334376910692835329,racial_gaslighting,A,G
1334362210638983168,racial_gaslighting,A,G
1337363566995906563,racial_gaslighting,A,G
1333845182798647296,racial_gaslighting,A,T
1272688091082391552,racial_gaslighting,A,G
1279129033742172160,racial_gaslighting,A,G
1342678521798389764,racial_gaslighting,A,G
1336505829554614272,racial_gaslighting,A,T
1336023042963636225,racial_gaslighting,A,G
1334949471038414856,racial_gaslighting,A,G
1334946620123787264,racial_gaslighting,A,G
1334945288029491202,racial_gaslighting,A,G
1334945042742599680,racial_gaslighting,A,G
1334941419417513990,racial_gaslighting,A,G
1334940071087153159,racial_gaslighting,A,G
1334937627460571139,racial_gaslighting,A,G
1334925642245279744,racial_gaslighting,A,G
1334923365157572609,racial_gaslighting,A,G
1334919780143390724,racial_gaslighting,A,G
1334917696127979520,racial_gaslighting,A,G
1334915417559638017,racial_gaslighting,A,G
1334914799688318977,racial_gaslighting,A,G
1334910043129405441,racial_gaslighting,A,G
1334907814746185731,racial_gaslighting,A,G
1334906123216846848,racial_gaslighting,A,G
1334895030503399426,racial_gaslighting,A,G
1334893162456739843,racial_gaslighting,A,G
1334892313072574466,racial_gaslighting,A,G
1334891328228954116,racial_gaslighting,A,G
1334886654109229057,racial_gaslighting,A,G
1334885325064216578,racial_gaslighting,A,G
1334883704536182785,racial_gaslighting,A,G
1334881589512130560,racial_gaslighting,A,G
1334880151755165697,racial_gaslighting,A,G
1334879026582855682,racial_gaslighting,A,G
1334876801160634370,racial_gaslighting,A,G
1334874025986830336,racial_gaslighting,A,G
1334873043500494849,racial_gaslighting,A,G
1334869539553746944,racial_gaslighting,A,G
1334856333665906690,racial_gaslighting,A,G
1334851720669765632,racial_gaslighting,A,G
1334838810576736256,racial_gaslighting,A,G
1334832964400803841,racial_gaslighting,A,G
1334832732749385728,racial_gaslighting,A,G
1334828458480979969,racial_gaslighting,A,G
1334826918898765826,racial_gaslighting,A,G
1334822132631678982,racial_gaslighting,A,G
1334821109070520321,racial_gaslighting,A,G
1334814077449854978,racial_gaslighting,A,G
1334797055206756352,racial_gaslighting,A,G
1334794203071705088,racial_gaslighting,A,G
1334781094382739459,racial_gaslighting,A,G
1334779711906603008,racial_gaslighting,A,G
1334771748068339713,racial_gaslighting,A,G
1334768232805199873,racial_gaslighting,A,G
1334763647504093184,racial_gaslighting,A,G
1334760179422867458,racial_gaslighting,A,G
1334759545118351361,racial_gaslighting,A,G
1334750837114015746,racial_gaslighting,A,G
1334743685301460992,racial_gaslighting,A,G
1334740359491031041,racial_gaslighting,A,G
1334714975688957953,racial_gaslighting,A,G
1334713678055305217,racial_gaslighting,A,G
1334712195578474502,racial_gaslighting,A,G
1334711982902034435,racial_gaslighting,A,G
1334710774812459009,racial_gaslighting,A,G
1334708681427083266,racial_gaslighting,A,G
1334693975412908032,racial_gaslighting,A,G
1334692045705768960,racial_gaslighting,A,G
1334676922303967232,racial_gaslighting,A,G
1334671474246955008,racial_gaslighting,A,G
1334670706122977281,racial_gaslighting,A,G
1334664942721458176,racial_gaslighting,A,G
1334661265826983936,racial_gaslighting,A,G
1334660850305671168,racial_gaslighting,A,G
1334654764018257923,racial_gaslighting,A,G
1334653344833544199,racial_gaslighting,A,G
1334636032994603008,racial_gaslighting,A,G
1334615816365436928,racial_gaslighting,A,G
1334613967688314881,racial_gaslighting,A,G
1334611339604455425,racial_gaslighting,A,G
1334610919062552576,racial_gaslighting,A,G
1334603965066043397,racial_gaslighting,A,G
1334595131891191809,racial_gaslighting,A,G
1334595089025232897,racial_gaslighting,A,G
1334591706935783429,racial_gaslighting,A,G
1334571130091278336,racial_gaslighting,A,G
1334564806930685952,racial_gaslighting,A,G
1334557670611664896,racial_gaslighting,A,G
1334547080937791488,racial_gaslighting,A,G
1334546791388176384,racial_gaslighting,A,G
1334534727588429824,racial_gaslighting,A,G
1334529551498665984,racial_gaslighting,A,G
1334529359923785731,racial_gaslighting,A,G
1334427212133576706,racial_gaslighting,A,G
1334395748335509508,racial_gaslighting,A,G
1334390383611088898,racial_gaslighting,A,G
1334390024272564227,racial_gaslighting,A,G
1334387216265592833,racial_gaslighting,A,G
1334382336855711744,racial_gaslighting,A,G
1334398381297307652,racial_gaslighting,A,G
1339012648982228992,racial_gaslighting,A,G
1341431664690536449,racial_gaslighting,A,T
1334734856908103680,racial_gaslighting,A,G
1334949084805935108,racial_gaslighting,A,G
1334901890111430656,racial_gaslighting,A,G
1334893273677262848,racial_gaslighting,A,G
1334727556923265025,racial_gaslighting,A,G
1334916499740504064,racial_gaslighting,A,G
1334886127375794177,racial_gaslighting,A,G
1334878892063137794,racial_gaslighting,A,G
1334855015756754944,racial_gaslighting,A,G
1334847851856334851,racial_gaslighting,A,G
1334664457360994305,racial_gaslighting,A,G
1334937996357902336,racial_gaslighting,A,G
1334934807403503616,racial_gaslighting,A,G
1334894711727939584,racial_gaslighting,A,G
1334584666385305600,racial_gaslighting,A,G
1334797005990846464,racial_gaslighting,A,G
1334529927832510465,racial_gaslighting,A,G
1334914373467340800,racial_gaslighting,A,G
1334912368128692226,racial_gaslighting,A,G
1334881399736852484,racial_gaslighting,A,G
1334834990148882432,racial_gaslighting,A,G
1334830738231975937,racial_gaslighting,A,G
1334784814143188992,racial_gaslighting,A,G
1334774110174420992,racial_gaslighting,A,G
1334765358604050432,racial_gaslighting,A,G
1334724428207431681,racial_gaslighting,A,G
1334714907279974403,racial_gaslighting,A,G
1334682951468998657,racial_gaslighting,A,G
1334649746909257730,racial_gaslighting,A,G
1334637764357181440,racial_gaslighting,A,G
1334613551638573059,racial_gaslighting,A,G
1334605885704794112,racial_gaslighting,A,G
1334569038417178625,racial_gaslighting,A,G
1334559995157827584,racial_gaslighting,A,G
1338930091783376897,racial_gaslighting,A,G
1334924139476496384,racial_gaslighting,A,G
1334745950586249218,racial_gaslighting,A,G
1334648854071959554,racial_gaslighting,A,G
1334638626567835649,racial_gaslighting,A,G
1334637617858686976,racial_gaslighting,A,G
1338642311434166272,racial_gaslighting,A,G
1272688363682832384,racial_gaslighting,A,G
1334897866926673920,racial_gaslighting,A,G
1334712075801792518,racial_gaslighting,A,G
1334641561880158213,racial_gaslighting,A,G
1334610480573321220,racial_gaslighting,A,G
1334942874119659521,racial_gaslighting,A,G
1334935336930193415,racial_gaslighting,A,G
1334933269218025472,racial_gaslighting,A,G
1334927308344455175,racial_gaslighting,A,G
1334912646261452802,racial_gaslighting,A,G
1334896947329634304,racial_gaslighting,A,G
1334898768584474624,racial_gaslighting,A,G
1334896858855038979,racial_gaslighting,A,G
1334891914500464641,racial_gaslighting,A,G
1334889626109161476,racial_gaslighting,A,G
1334587971820003331,racial_gaslighting,A,G
1334585549945008132,racial_gaslighting,A,G
1334921904747147264,racial_gaslighting,A,G
1334899537274540033,racial_gaslighting,A,G
1334698372654096384,racial_gaslighting,A,G
1334719175063826432,racial_gaslighting,A,G
1338645820007194630,racial_gaslighting,A,G
1334871835436052483,racial_gaslighting,A,G
1334348713116909569,racial_gaslighting,A,G
1334653136871428096,defensiveness,A,G
1334601251011637249,defensiveness,A,G
1334898358163476482,defensiveness,A,G
1334939333825064961,defensiveness,A,G
1334928438944280576,defensiveness,A,G
1334913934328008704,defensiveness,A,G
1334904406232494091,defensiveness,A,G
1334893785495396352,defensiveness,A,G
1334892051591262210,defensiveness,A,G
1334867214449713154,defensiveness,A,G
1334842375450071040,defensiveness,A,G
1334826911684497408,defensiveness,A,G
1334825565774368772,defensiveness,A,G
1334812820865740801,defensiveness,A,G
1334807669404786691,defensiveness,A,G
1334795948669722625,defensiveness,A,G
1334789643351388165,defensiveness,A,G
1334785814941863937,defensiveness,A,G
1334776356274663424,defensiveness,A,G
1334772021595607043,defensiveness,A,G
1334772019892772867,defensiveness,A,G
1334701766915497989,defensiveness,A,G
1334677960637313024,defensiveness,A,G
1334676852871467009,defensiveness,A,G
1334673255144165377,defensiveness,A,G
1334662389766090758,defensiveness,A,G
1334656578209845249,defensiveness,A,G
1334656252622688259,defensiveness,A,G
1334651153502654464,defensiveness,A,G
1334627265855021062,defensiveness,A,G
1334612833783455745,defensiveness,A,G
1334609622397816835,defensiveness,A,G
1334520895654727683,defensiveness,A,G
1334716094947471363,defensiveness,A,G
1334630772318347265,defensiveness,A,G
1334894710771617793,defensiveness,A,G
1334942005919510528,defensiveness,A,G
1334871368790315008,defensiveness,A,G
1334750655991455746,defensiveness,A,G
1334656268263362564,defensiveness,A,G
1334893963078090752,defensiveness,A,G
1334816999847972864,defensiveness,A,G
1334689043460845568,defensiveness,A,G
1339662273682558983,defensiveness,A,G
1334762769153847296,defensiveness,A,G
1334709365241245700,defensiveness,A,E
1334691634995458051,defensiveness,A,G
1334675087375601667,defensiveness,A,G
1334592967101665280,defensiveness,A,G
1334801083517034497,generic,A,G
1334784329097093121,generic,A,G
1334767417965174785,generic,A,G
1334606325049929729,generic,A,G
1334524974976159744,generic,A,G
1334477913962508288,generic,A,G
1334387640418897921,generic,A,G
1334366711173107712,generic,A,G
1341278390788239361,generic,A,G
1342890649570439169,generic,A,G
1338661469768962050,generic,A,G
1334753861551218689,generic,A,G
1334750538013892612,generic,A,G
1334573427047374848,generic,A,G
1334548037482541061,generic,A,G
1334891390682075136,generic,A,G
1334743915090620418,generic,A,G
1334662364675723264,generic,A,T
1334551020035313666,generic,A,T
1334362045504958464,generic,A,T
1333804345524056064,generic,A,G
1334860549285437443,generic,A,G
1334794093097082880,generic,A,G
1334700349517516800,generic,A,G
1334665550983692288,generic,A,G
1334584993583161345,generic,A,G
1334428136629563392,generic,A,G
1334364471939096576,generic,A,G
1334363052523704322,generic,A,G
1334361662611025922,generic,A,G
1334948405122977795,generic,A,G
1341400324515500035,generic,A,G
1334563976575770624,generic,A,G
1334372772680585217,generic,A,G
1334357147132387328,generic,A,G
1338667832322748416,generic,A,G
1338276108635136001,generic,A,T
1335061075583062016,generic,A,G
1334919895025217536,generic,A,G
1334918150773731328,generic,A,T
1334853172913909763,generic,A,T
1334848275917180928,generic,A,G
1334848135395467266,generic,A,G
1334766501610590212,generic,A,G
1334758457346576387,generic,A,G
1334723679645786118,generic,A,G
1334703497577721857,generic,A,G
1334648753974878209,generic,A,G
1334644185371185153,generic,A,G
1334598912905121792,generic,A,G
1334545393057599488,generic,A,G
1334445799200223233,generic,A,E
1334376275658612736,generic,A,G
1334896559364911105,generic,A,G
1334632533347078145,generic,A,G
1334797839130636288,generic,A,G
1334760512882581506,generic,A,G
1334754307783024640,generic,A,G
1334753786091372544,generic,A,G
1334379126522867712,generic,A,G
1334352157663870977,generic,A,G
1338971887230062592,generic,A,G
1278698493880807430,generic,A,E
1334734622882664448,generic,A,G
1338938506308030464,generic,A,G
1334613400408584192,generic,A,G
1334419327437602816,generic,A,G
1334385472315904000,generic,A,G
1334369016547172352,generic,A,G
1334359904161832961,generic,A,G
1334351448067477505,generic,A,G
1273069376338460672,generic,A,G
1341457538596958211,generic,A,G
1334948108292272138,generic,A,G
1334908795793838082,generic,A,G
1334817958762307584,generic,A,G
1334655381537173504,generic,A,E
1334583262497402884,generic,A,G
1334537866890915842,generic,A,G
1334531318449926145,generic,A,G
1334520248087797764,generic,A,G
1334498081266671616,generic,A,G
1334496282870767621,generic,A,G
1334493551498027009,generic,A,T
1334481536423505927,generic,A,G
1334474161452888064,generic,A,G
1334449781184335874,generic,A,G
1334434500244226051,generic,A,G
1334400859526991872,generic,A,G
1334399537415393281,generic,A,G
1334389681119776774,generic,A,G
1334383696032329728,generic,A,G
1334379504203165697,generic,A,G
1334375258841882627,generic,A,G
1334364613870292992,generic,A,G
1334364121886642177,generic,A,G
1334354034992553987,generic,A,T
1334352947707224064,generic,A,G
1334347862579167233,generic,A,T
1334346422431272961,generic,A,G
1334345524879626242,generic,A,G
1334600390910722050,generic,A,G
1334596202831126529,generic,A,G
1272681012762378246,generic,A,G
1334597499751981056,generic,A,G
1334574354013761540,generic,A,G
1334574101168599040,generic,A,G
1334552980645965826,generic,A,G
1294419132369297408,generic,A,T
1294418360592195585,generic,A,T
1334665896867078144,generic,A,G
1334611442297921536,generic,A,G
1334601997824221184,generic,A,G
1334567934723727360,generic,A,G
1294417936325648384,generic,A,G
1294416355978907648,generic,A,G
1334939400590004224,generic,A,G
1334928562919329792,generic,A,G
1334925611723149312,generic,A,G
1334897717382885377,generic,A,G
1334893521342492673,generic,A,G
1334888197298515968,generic,A,G
1334886556667146242,generic,A,G
1334886317151440896,generic,A,G
1334879520889974786,generic,A,G
1334862601008852998,generic,A,G
1334860826524733445,generic,A,G
1334858835580702722,generic,A,G
1334857604661719042,generic,A,G
1334848467349475328,generic,A,G
1334833388595924993,generic,A,G
1334806819424899073,generic,A,G
1334802945695772672,generic,A,G
1334770476737060866,generic,A,G
1334746233827590145,generic,A,G
1334712205065875458,generic,A,G
1334706535386255361,generic,A,G
1334691884090839043,generic,A,G
1334686520624570368,generic,A,G
1334679160191557632,generic,A,T
1334664198731616257,generic,A,G
1334659744477405184,generic,A,G
1334658395849240577,generic,A,G
1334656612938752001,generic,A,G
1334652984119201793,generic,A,T
1334650411756752896,generic,A,G
1334647829961322498,generic,A,G
1334640993325428736,generic,A,G
1334638688538652674,generic,A,G
1334637795256700929,generic,A,G
1334629846517862400,generic,A,G
1334623856212865024,generic,A,G
1334613269793787905,generic,A,G
1334609608288186370,generic,A,G
1334601916307759104,generic,A,G
1334597448740843525,generic,A,G
1334596092328108038,generic,A,G
1334594260902010881,generic,A,G
1334588264921985025,generic,A,G
1334586712668983302,generic,A,G
1334584252466282497,generic,A,G
1334582142899109888,generic,A,G
1334579938926731271,generic,A,G
1334574947381874688,generic,A,G
1334565556419235842,generic,A,G
1334561695608446978,generic,A,G
1334548846584717312,generic,A,T
1334548821808967680,generic,A,G
1334547732640505860,generic,A,G
1334545247263711233,generic,A,G
1334536255217012744,generic,A,G
1334524836211646470,generic,A,G
1334522105820573701,generic,A,G
1334513709234925572,generic,A,G
1334511093117558786,generic,A,G
1334508288096911360,generic,A,G
1334499025278611457,generic,A,G
1334497814517313536,generic,A,E
1334494482801315843,generic,A,G
1334491520947417089,generic,A,G
1334490299205345281,generic,A,G
1334481575849852928,generic,A,G
1334479676874649600,generic,A,G
1334475303201218560,generic,A,G
1334452184533102592,generic,A,T
1334446086501621761,generic,A,G
1334413514446950400,generic,A,G
1334400070783918080,generic,A,G
1334388056019746818,generic,A,G
1334387519320776706,generic,A,G
1334385916727713792,generic,A,G
1334380343584043008,generic,A,G
1334374743085117441,generic,A,G
1334369710041808899,generic,A,G
1334360040795373568,generic,A,G
1334359649764536321,generic,A,G
1334354244837797889,generic,A,G
1334348683723362310,generic,A,G
1334347700142104577,generic,A,G
1334347144652709888,generic,A,G
1334326033038839815,generic,A,G
1334882553690423296,generic,A,G
1334870112848007173,generic,A,G
1334865996381892608,generic,A,G
1334654514499088384,generic,A,G
1338969091135180801,generic,A,G
1278699561876443141,generic,A,T
1294415971965313024,generic,A,T
1333801791419387904,generic,A,T
1333836139690651652,generic,A,T
1342674098883801088,generic,A,G
1341399171757162500,generic,A,G
1341292211527438336,generic,A,T
1341204883693826048,generic,A,T
1341203059997700097,generic,A,T
1339323173242875906,generic,A,T
1336625042147381249,generic,A,T
1336525774061522944,generic,A,T
1336476507888377859,generic,A,T
1336323450147721219,generic,A,T
1336318782034337793,generic,A,T
1334942350183960578,generic,A,T
1334937759115571200,generic,A,T
1334920179424374785,generic,A,T
1334913873200050177,generic,A,T
1334910524870569984,generic,A,T
1334908633654718465,generic,A,T
1334908583184654338,generic,A,T
1334906154032349184,generic,A,T
1334905975854288897,generic,A,T
1334902793270910983,generic,A,G
1334899709396348931,generic,A,T
1334869976596045832,generic,A,T
1334868461906964480,generic,A,T
1334855102771978240,generic,A,T
1334846020593700869,generic,A,T
1334839833932554241,generic,A,T
1334831261458849795,generic,A,G
1334756713354854400,generic,A,G
1334710446331457536,generic,A,T
1334703302479495171,generic,A,T
1334696633028628480,generic,A,G
1334690910857211904,generic,A,G
1334685603812741121,generic,A,T
1334678309783953411,generic,A,T
1334676635635740673,generic,A,T
1334673540381958144,generic,A,T
1334660896258449408,generic,A,G
1334654645566906369,generic,A,T
1334652370052124678,generic,A,T
1334645073322053635,generic,A,T
1334633416369856519,generic,A,G
1334631905820516352,generic,A,T
1334626477678084096,generic,A,T
1334623906905219073,generic,A,T
1334623152647892993,generic,A,T
1334622869519818760,generic,A,T
1334617440882454529,generic,A,G
1334606463923150851,generic,A,T
1334604785853452289,generic,A,G
1334602466369781760,generic,A,G
1334601956107694086,generic,A,G
1334598726690680835,generic,A,G
1334591024736460802,generic,A,T
1334583889688346625,generic,A,T
1334583260471562241,generic,A,G
1334581222610112512,generic,A,G
1334574684340428803,generic,A,G
1334568745423970304,generic,A,T
1334561895186100227,generic,A,T
1334557945971937280,generic,A,G
1334554447519776768,generic,A,G
1334550761963802624,generic,A,T
1334540107710427139,generic,A,T
1334537570420731904,generic,A,T
1334537033914720256,generic,A,T
1334533478684057600,generic,A,T
1334532201745162240,generic,A,T
1334531253144592385,generic,A,T
1334529891421859840,generic,A,T
1334529134844899328,generic,A,G
1334510596306432003,generic,A,G
1334500782008377345,generic,A,T
1334500583185686530,generic,A,T
1334482368275468289,generic,A,T
1334448048131485696,generic,A,T
1334420727357984768,generic,A,T
1334405122319912960,generic,A,T
1334384441066549248,generic,A,T
1334376793273323520,generic,A,T
1334375070362460160,generic,A,G
1334368194459525121,generic,A,G
1334367179551064064,generic,A,G
1334358968349597696,generic,A,T
1334347355739615233,generic,A,T
1334346455348219904,generic,A,T
1338633762456784897,generic,A,G
1334664961688268804,generic,A,G
1341210358262992896,generic,A,G
1338636113934749699,generic,A,G
1334955515034550273,generic,A,G
1334873139625517058,generic,A,G
1334770977654321154,generic,A,G
1334764203543064576,generic,A,G
1334654088370262016,generic,A,G
1334644448848855042,generic,A,G
1334641109952122881,generic,A,G
1334639756853063681,generic,A,G
1334603055975837696,generic,A,G
1334595487962456069,generic,A,G
1334580531367907328,generic,A,G
1334486759036624896,generic,A,G
1334476613124321282,generic,A,G
1334407873326182402,generic,A,G
1334398774307823616,generic,A,G
1334392269147951104,generic,A,G
1334363724312948736,generic,A,G
1334360405653778433,generic,A,G
1334594063362887681,generic,A,G
1334509428167626754,generic,A,G
1334365053122998272,generic,A,G
1334345908528402434,generic,A,G
1334344324079869952,generic,A,G
1344371683952508929,generic,A,G
1339336621003595776,generic,A,G
1339320749409112086,generic,A,G
1338940399176605698,generic,A,G
1338669872243478529,generic,A,G
1337803170161057795,generic,A,G
1336727447736344577,generic,A,G
1336445107562799106,generic,A,G
1336332207741235201,generic,A,G
1336290535028510720,generic,A,G
1334949352461185024,generic,A,G
1334947397810601984,generic,A,G
1334925204607397888,generic,A,G
1334879383413170184,generic,A,G
1334878334560428038,generic,A,G
1334861021383680001,generic,A,G
1334860703556055040,generic,A,G
1334858609826664450,generic,A,G
1334802053093318659,generic,A,G
1334793412160131074,generic,A,G
1334779555723227137,generic,A,G
1334710473065779201,generic,A,G
1334705580662001665,generic,A,G
1334702419872083970,generic,A,G
1334701683406999558,generic,A,G
1334700534327103489,generic,A,G
1334697925654454272,generic,A,G
1334688746034368515,generic,A,G
1334687730941513729,generic,A,G
1334681755362717696,generic,A,G
1334675185170083841,generic,A,G
1334673385003995136,generic,A,G
1334660382791753730,generic,A,G
1334627944493441026,generic,A,G
1334627187190870026,generic,A,G
1334577188482527232,generic,A,G
1334544364144635918,generic,A,G
1334542997858430978,generic,A,G
1334523424140644356,generic,A,G
1334522092579155969,generic,A,G
1334504784976441346,generic,A,G
1334492980288385032,generic,A,G
1334477210179268608,generic,A,G
1334463640511127554,generic,A,G
1334403567906553857,generic,A,G
1334394362730586112,generic,A,G
1334381579737686016,generic,A,G
1334368883910721536,generic,A,G
1334360369880420355,generic,A,G
1334358392744374275,generic,A,G
1334913778471874560,generic,A,G
1334830836919615491,generic,A,G
1334657996148895744,generic,A,G
1334436028388663296,generic,A,G
1334904848299470850,generic,A,G
1334769832978391040,generic,A,G
1334386977534304257,generic,A,G
1333845985248702465,generic,A,G
1339253365293912066,generic,A,G
1334914361907810304,generic,A,G
1334901594584875009,generic,A,G
1334896658862071811,generic,A,G
1334879897534291969,generic,A,G
1334840057132441600,generic,A,G
1334819173659267072,generic,A,G
1334705112023896066,generic,A,G
1334647740677107713,generic,A,G
1334640073866964998,generic,A,G
1334639526988324866,generic,A,G
1334615228554878979,generic,A,G
1334608424982761472,generic,A,G
1334520561888878595,generic,A,G
1334427591852384256,generic,A,G
1334361522672439301,generic,A,G
1334356273182113792,generic,A,G
1337215560980066305,generic,A,G
1336597826059399169,generic,A,G
1336163094112825345,generic,A,G
1335742385230385152,generic,A,G
1335199711360413696,generic,A,G
1335198077767049217,generic,A,G
1337000183427641345,generic,A,G
1335075598784491520,generic,A,G
1350461056641101829,generic,A,G
1349159758851416066,generic,A,G
1348780990034894848,generic,A,G
1348764051728334848,generic,A,G
1344446786664976385,generic,A,G
1341500103362813958,generic,A,T
1339442171364032513,generic,A,G
1338621459481018369,generic,A,G
1337519912902938626,generic,A,T
1335324960164700160,generic,A,T
1335306197184835584,generic,A,G
1334992898752983041,generic,A,T
1342155850035601410,generic,A,G
1337912924468178945,generic,A,G
1337540143201144832,generic,A,G
1336557743289880577,generic,A,T
1336407319505080320,generic,A,G
1336184720980250625,generic,A,E
1335968668245663745,generic,A,G
1335847009014562816,generic,A,G
1335814439790997507,generic,A,G
1335302767297040390,generic,A,G
1344047357864906753,generic,A,G
1343415865858011137,generic,A,G
1339136037763866624,generic,A,G
1336718116160737281,generic,A,G
1336346711028097026,generic,A,G
1336219798590672896,generic,A,G
1335787553354616832,generic,A,G
1351703185895944193,generic,A,G
1344854423160430592,generic,A,G
1344814280328290305,generic,A,T
1344812443868999680,generic,A,T
1344053186038882306,generic,A,T
1343672159416111105,generic,A,G
1343668337092390912,generic,A,T
1339441832422301698,generic,A,G
1339397275186061313,generic,A,G
1336851646534529025,generic,A,G
1336760426814705665,generic,A,G
1336019795527929858,generic,A,G
1335294430857859076,generic,A,G
1335265193572458503,generic,A,G
1338149190795464706,generic,A,G
1351714135617236993,generic,A,G
1351604003726106624,generic,A,G
1350210218433474560,generic,A,G
1349645195470659585,generic,A,G
1349376120244862979,generic,A,G
1348731813858971650,generic,A,G
1346722058705620994,generic,A,G
1346645578940358656,generic,A,G
1346438603333918722,generic,A,E
1346215986194763777,generic,A,G
1346176948075196416,generic,A,G
1346154672529133569,generic,A,G
1346120207593426944,generic,A,G
1346079333161590784,generic,A,G
1346072215599644679,generic,A,G
1345820164823150592,generic,A,G
1345563138683498498,generic,A,G
1344664299076161537,generic,A,G
1343664704346939392,generic,A,G
1342726951287496704,generic,A,G
1342433715063033857,generic,A,G
1341594622129258496,generic,A,T
1341170346284728320,generic,A,G
1339979737280569350,generic,A,G
1339971913326587905,generic,A,G
1339881110348603392,generic,A,G
1339664572844826644,generic,A,G
1339618501909118977,generic,A,G
1339465647919665152,generic,A,G
1339367572920102912,generic,A,G
1339362886578270212,generic,A,G
1339244711425441794,generic,A,G
1339168500628283392,generic,A,G
1339118754710642694,generic,A,G
1339100044453052422,generic,A,G
1339030644467232768,generic,A,G
1338978899057786881,generic,A,G
1338888164673458178,generic,A,G
1338224569564364801,generic,A,G
1338078780695457795,generic,A,G
1337956874251980800,generic,A,G
1337640405496717314,generic,A,G
1337513324855091202,generic,A,G
1337399500042870786,generic,A,G
1337374071693090817,generic,A,G
1337233026338627589,generic,A,G
1337149971481681921,generic,A,G
1337055968673271817,generic,A,G
1337037417195446278,generic,A,G
1336791573821075458,generic,A,G
1336482638136217601,generic,A,G
1336467033559605251,generic,A,T
1336460092628234241,generic,A,G
1336340654964633601,generic,A,G
1336297449061822468,generic,A,G
1336267831034449924,generic,A,G
1336259101693657089,generic,A,G
1336194943279251459,generic,A,G
1336113266737688576,generic,A,G
1336108410836824065,generic,A,G
1336085611204186118,generic,A,G
1336074396780400640,generic,A,G
1336072558844776448,generic,A,G
1336072491366817796,generic,A,G
1336045383500312576,generic,A,G
1336029661260877825,generic,A,G
1336007004146577412,generic,A,G
1336002208207228930,generic,A,G
1335998660421664769,generic,A,G
1335943215535386624,generic,A,G
1335857689969168387,generic,A,G
1335856212739493888,generic,A,G
1335854012407615488,generic,A,G
1335825587504463878,generic,A,G
1335743905770291202,generic,A,G
1335726623845273600,generic,A,G
1335699693964242947,generic,A,G
1335672310800510976,generic,A,G
1335598947897729026,generic,A,G
